Wavelength,Flux
1619475.8382, 3.5345e-07
1619641.0330, 3.5345e-07
1619806.2447, 3.5318e-07
1619971.4732, 3.5318e-07
1620136.7185, 3.5291e-07
1620301.9807, 3.5291e-07
1620467.2598, 3.5264e-07
1620632.5557, 3.5264e-07
1620797.8685, 3.5237e-07
1620963.1982, 3.5237e-07
1621128.5447, 3.5209e-07
1621293.9081, 3.5209e-07
1621459.2883, 3.5182e-07
1621624.6854, 3.5155e-07
1621790.0994, 3.5155e-07
1621955.5303, 3.5128e-07
1622120.9780, 3.5128e-07
1622286.4426, 3.5101e-07
1622451.9241, 3.5101e-07
1622617.4225, 3.5074e-07
1622782.9377, 3.5074e-07
1622948.4699, 3.5046e-07
1623114.0189, 3.5046e-07
1623279.5848, 3.5019e-07
1623445.1676, 3.5019e-07
1623610.7673, 3.4992e-07
1623776.3839, 3.4992e-07
1623942.0173, 3.4965e-07
1624107.6677, 3.4965e-07
1624273.3350, 3.4938e-07
1624439.0191, 3.4910e-07
1624604.7202, 3.4910e-07
1624770.4382, 3.4883e-07
1624936.1730, 3.4883e-07
1625101.9248, 3.4856e-07
1625267.6935, 3.4856e-07
1625433.4791, 3.4829e-07
1625599.2816, 3.4829e-07
1625765.1010, 3.4802e-07
1625930.9373, 3.4802e-07
1626096.7906, 3.4775e-07
1626262.6608, 3.4775e-07
1626428.5478, 3.4747e-07
1626594.4519, 3.4747e-07
1626760.3728, 3.4720e-07
1626926.3106, 3.4720e-07
1627092.2654, 3.4693e-07
1627258.2371, 3.4666e-07
1627424.2258, 3.4666e-07
1627590.2313, 3.4639e-07
1627756.2538, 3.4639e-07
1627922.2933, 3.4612e-07
1628088.3497, 3.4612e-07
1628254.4230, 3.4584e-07
1628420.5132, 3.4584e-07
1628586.6204, 3.4557e-07
1628752.7446, 3.4557e-07
1628918.8857, 3.4530e-07
1629085.0437, 3.4530e-07
1629251.2187, 3.4503e-07
1629417.4106, 3.4503e-07
1629583.6195, 3.4476e-07
1629749.8453, 3.4476e-07
1629916.0881, 3.4449e-07
1630082.3479, 3.4449e-07
1630248.6246, 3.4421e-07
1630414.9183, 3.4421e-07
1630581.2289, 3.4394e-07
1630747.5565, 3.4394e-07
1630913.9011, 3.4367e-07
1631080.2626, 3.4340e-07
1631246.6411, 3.4340e-07
1631413.0366, 3.4313e-07
1631579.4490, 3.4313e-07
1631745.8785, 3.4286e-07
1631912.3249, 3.4286e-07
1632078.7883, 3.4258e-07
1632245.2686, 3.4258e-07
1632411.7660, 3.4231e-07
1632578.2803, 3.4231e-07
1632744.8116, 3.4204e-07
1632911.3599, 3.4204e-07
1633077.9252, 3.4177e-07
1633244.5075, 3.4177e-07
1633411.1067, 3.4150e-07
1633577.7230, 3.4150e-07
1633744.3563, 3.4123e-07
1633911.0065, 3.4123e-07
1634077.6738, 3.4095e-07
1634244.3580, 3.4095e-07
1634411.0593, 3.4068e-07
1634577.7775, 3.4068e-07
1634744.5128, 3.4041e-07
1634911.2651, 3.4041e-07
1635078.0344, 3.4014e-07
1635244.8207, 3.4014e-07
1635411.6240, 3.3987e-07
1635578.4443, 3.3987e-07
1635745.2817, 3.3960e-07
1635912.1360, 3.3932e-07
1636079.0074, 3.3932e-07
1636245.8958, 3.3905e-07
1636412.8012, 3.3905e-07
1636579.7237, 3.3878e-07
1636746.6632, 3.3878e-07
1636913.6197, 3.3851e-07
1637080.5932, 3.3851e-07
1637247.5838, 3.3824e-07
1637414.5914, 3.3824e-07
1637581.6160, 3.3797e-07
1637748.6577, 3.3797e-07
1637915.7164, 3.3769e-07
1638082.7922, 3.3769e-07
1638249.8850, 3.3742e-07
1638416.9948, 3.3742e-07
1638584.1217, 3.3715e-07
1638751.2656, 3.3715e-07
1638918.4266, 3.3688e-07
1639085.6047, 3.3688e-07
1639252.7998, 3.3661e-07
1639420.0119, 3.3661e-07
1639587.2411, 3.3634e-07
1639754.4874, 3.3634e-07
1639921.7507, 3.3606e-07
1640089.0311, 3.3606e-07
1640256.3285, 3.3579e-07
1640423.6430, 3.3579e-07
1640590.9746, 3.3552e-07
1640758.3232, 3.3552e-07
1640925.6890, 3.3525e-07
1641093.0718, 3.3525e-07
1641260.4716, 3.3498e-07
1641427.8886, 3.3498e-07
1641595.3226, 3.3471e-07
1641762.7737, 3.3471e-07
1641930.2418, 3.3443e-07
1642097.7271, 3.3443e-07
1642265.2294, 3.3416e-07
1642432.7489, 3.3416e-07
1642600.2854, 3.3389e-07
1642767.8390, 3.3389e-07
1642935.4097, 3.3362e-07
1643102.9975, 3.3362e-07
1643270.6024, 3.3335e-07
1643438.2244, 3.3335e-07
1643605.8634, 3.3308e-07
1643773.5196, 3.3308e-07
1643941.1929, 3.3280e-07
1644108.8833, 3.3280e-07
1644276.5908, 3.3253e-07
1644444.3154, 3.3253e-07
1644612.0571, 3.3226e-07
1644779.8159, 3.3226e-07
1644947.5918, 3.3199e-07
1645115.3849, 3.3199e-07
1645283.1950, 3.3172e-07
1645451.0223, 3.3172e-07
1645618.8667, 3.3145e-07
1645786.7282, 3.3145e-07
1645954.6069, 3.3117e-07
1646122.5026, 3.3117e-07
1646290.4155, 3.3090e-07
1646458.3455, 3.3090e-07
1646626.2927, 3.3063e-07
1646794.2570, 3.3063e-07
1646962.2384, 3.3036e-07
1647130.2369, 3.3036e-07
1647298.2526, 3.3009e-07
1647466.2854, 3.3009e-07
1647634.3354, 3.2982e-07
1647802.4025, 3.2982e-07
1647970.4868, 3.2954e-07
1648138.5882, 3.2954e-07
1648306.7067, 3.2927e-07
1648474.8424, 3.2927e-07
1648642.9952, 3.2900e-07
1648811.1652, 3.2900e-07
1648979.3524, 3.2873e-07
1649147.5567, 3.2873e-07
1649315.7781, 3.2846e-07
1649484.0168, 3.2846e-07
1649652.2725, 3.2819e-07
1649820.5455, 3.2819e-07
1649988.8356, 3.2791e-07
1650157.1429, 3.2791e-07
1650325.4673, 3.2764e-07
1650493.8089, 3.2764e-07
1650662.1677, 3.2737e-07
1650830.5437, 3.2737e-07
1650998.9368, 3.2710e-07
1651167.3471, 3.2710e-07
1651335.7746, 3.2683e-07
1651504.2193, 3.2683e-07
1651672.6811, 3.2656e-07
1651841.1602, 3.2656e-07
1652009.6564, 3.2628e-07
1652178.1698, 3.2628e-07
1652346.7004, 3.2601e-07
1652515.2482, 3.2601e-07
1652683.8132, 3.2574e-07
1652852.3954, 3.2574e-07
1653020.9947, 3.2547e-07
1653189.6113, 3.2547e-07
1653358.2451, 3.2520e-07
1653526.8960, 3.2520e-07
1653695.5642, 3.2493e-07
1653864.2496, 3.2493e-07
1654032.9522, 3.2465e-07
1654201.6720, 3.2465e-07
1654370.4090, 3.2438e-07
1654539.1632, 3.2438e-07
1654707.9347, 3.2411e-07
1654876.7233, 3.2411e-07
1655045.5292, 3.2384e-07
1655214.3523, 3.2384e-07
1655383.1926, 3.2357e-07
1655552.0501, 3.2357e-07
1655720.9248, 3.2330e-07
1655889.8168, 3.2330e-07
1656058.7260, 3.2302e-07
1656227.6525, 3.2302e-07
1656396.5961, 3.2275e-07
1656565.5570, 3.2275e-07
1656734.5352, 3.2248e-07
1656903.5305, 3.2248e-07
1657072.5431, 3.2221e-07
1657241.5730, 3.2221e-07
1657410.6201, 3.2194e-07
1657579.6844, 3.2194e-07
1657748.7660, 3.2167e-07
1657917.8648, 3.2167e-07
1658086.9809, 3.2139e-07
1658256.1142, 3.2139e-07
1658425.2648, 3.2112e-07
1658594.4327, 3.2112e-07
1658763.6178, 3.2112e-07
1658932.8201, 3.2085e-07
1659102.0397, 3.2085e-07
1659271.2766, 3.2058e-07
1659440.5307, 3.2058e-07
1659609.8021, 3.2031e-07
1659779.0908, 3.2031e-07
1659948.3967, 3.2004e-07
1660117.7199, 3.2004e-07
1660287.0604, 3.1976e-07
1660456.4181, 3.1976e-07
1660625.7932, 3.1949e-07
1660795.1855, 3.1949e-07
1660964.5950, 3.1922e-07
1661134.0219, 3.1922e-07
1661303.4660, 3.1895e-07
1661472.9275, 3.1895e-07
1661642.4062, 3.1868e-07
1661811.9022, 3.1868e-07
1661981.4155, 3.1841e-07
1662150.9460, 3.1841e-07
1662320.4939, 3.1813e-07
1662490.0591, 3.1813e-07
1662659.6416, 3.1786e-07
1662829.2413, 3.1786e-07
1662998.8584, 3.1759e-07
1663168.4927, 3.1759e-07
1663338.1444, 3.1732e-07
1663507.8134, 3.1732e-07
1663677.4997, 3.1732e-07
1663847.2033, 3.1705e-07
1664016.9242, 3.1705e-07
1664186.6624, 3.1678e-07
1664356.4179, 3.1678e-07
1664526.1907, 3.1650e-07
1664695.9809, 3.1650e-07
1664865.7884, 3.1623e-07
1665035.6132, 3.1623e-07
1665205.4553, 3.1596e-07
1665375.3148, 3.1596e-07
1665545.1915, 3.1569e-07
1665715.0856, 3.1569e-07
1665884.9971, 3.1542e-07
1666054.9258, 3.1542e-07
1666224.8719, 3.1515e-07
1666394.8354, 3.1515e-07
1666564.8161, 3.1487e-07
1666734.8143, 3.1487e-07
1666904.8297, 3.1460e-07
1667074.8625, 3.1460e-07
1667244.9126, 3.1433e-07
1667414.9801, 3.1433e-07
1667585.0650, 3.1433e-07
1667755.1671, 3.1406e-07
1667925.2867, 3.1406e-07
1668095.4236, 3.1379e-07
1668265.5778, 3.1379e-07
1668435.7494, 3.1352e-07
1668605.9383, 3.1352e-07
1668776.1447, 3.1324e-07
1668946.3683, 3.1324e-07
1669116.6094, 3.1297e-07
1669286.8678, 3.1297e-07
1669457.1436, 3.1270e-07
1669627.4367, 3.1270e-07
1669797.7472, 3.1243e-07
1669968.0751, 3.1243e-07
1670138.4204, 3.1216e-07
1670308.7830, 3.1216e-07
1670479.1630, 3.1189e-07
1670649.5604, 3.1189e-07
1670819.9752, 3.1189e-07
1670990.4074, 3.1161e-07
1671160.8569, 3.1161e-07
1671331.3238, 3.1134e-07
1671501.8081, 3.1134e-07
1671672.3099, 3.1107e-07
1671842.8290, 3.1107e-07
1672013.3655, 3.1080e-07
1672183.9193, 3.1080e-07
1672354.4906, 3.1053e-07
1672525.0793, 3.1053e-07
1672695.6854, 3.1026e-07
1672866.3089, 3.1026e-07
1673036.9498, 3.0998e-07
1673207.6081, 3.0998e-07
1673378.2838, 3.0971e-07
1673548.9769, 3.0971e-07
1673719.6875, 3.0971e-07
1673890.4154, 3.0944e-07
1674061.1608, 3.0944e-07
1674231.9235, 3.0917e-07
1674402.7037, 3.0917e-07
1674573.5013, 3.0890e-07
1674744.3164, 3.0890e-07
1674915.1488, 3.0863e-07
1675085.9987, 3.0863e-07
1675256.8660, 3.0835e-07
1675427.7508, 3.0835e-07
1675598.6530, 3.0808e-07
1675769.5726, 3.0808e-07
1675940.5096, 3.0781e-07
1676111.4641, 3.0781e-07
1676282.4360, 3.0781e-07
1676453.4254, 3.0754e-07
1676624.4322, 3.0754e-07
1676795.4564, 3.0727e-07
1676966.4981, 3.0727e-07
1677137.5572, 3.0700e-07
1677308.6338, 3.0700e-07
1677479.7279, 3.0672e-07
1677650.8393, 3.0672e-07
1677821.9683, 3.0645e-07
1677993.1147, 3.0645e-07
1678164.2785, 3.0618e-07
1678335.4599, 3.0618e-07
1678506.6586, 3.0591e-07
1678677.8749, 3.0591e-07
1678849.1086, 3.0591e-07
1679020.3598, 3.0564e-07
1679191.6284, 3.0564e-07
1679362.9145, 3.0536e-07
1679534.2181, 3.0536e-07
1679705.5391, 3.0509e-07
1679876.8777, 3.0509e-07
1680048.2337, 3.0482e-07
1680219.6072, 3.0482e-07
1680390.9981, 3.0455e-07
1680562.4066, 3.0455e-07
1680733.8325, 3.0428e-07
1680905.2759, 3.0428e-07
1681076.7369, 3.0428e-07
1681248.2153, 3.0401e-07
1681419.7112, 3.0401e-07
1681591.2245, 3.0373e-07
1681762.7554, 3.0373e-07
1681934.3038, 3.0346e-07
1682105.8697, 3.0346e-07
1682277.4531, 3.0319e-07
1682449.0539, 3.0319e-07
1682620.6723, 3.0292e-07
1682792.3082, 3.0292e-07
1682963.9616, 3.0265e-07
1683135.6325, 3.0265e-07
1683307.3209, 3.0265e-07
1683479.0269, 3.0238e-07
1683650.7503, 3.0238e-07
1683822.4913, 3.0210e-07
1683994.2498, 3.0210e-07
1684166.0258, 3.0183e-07
1684337.8193, 3.0183e-07
1684509.6303, 3.0156e-07
1684681.4589, 3.0156e-07
1684853.3050, 3.0129e-07
1685025.1686, 3.0129e-07
1685197.0498, 3.0129e-07
1685368.9485, 3.0102e-07
1685540.8647, 3.0102e-07
1685712.7985, 3.0075e-07
1685884.7498, 3.0075e-07
1686056.7186, 3.0047e-07
1686228.7050, 3.0047e-07
1686400.7089, 3.0020e-07
1686572.7304, 3.0020e-07
1686744.7694, 2.9993e-07
1686916.8260, 2.9993e-07
1687088.9001, 2.9993e-07
1687260.9918, 2.9966e-07
1687433.1010, 2.9966e-07
1687605.2278, 2.9939e-07
1687777.3721, 2.9939e-07
1687949.5340, 2.9912e-07
1688121.7135, 2.9912e-07
1688293.9105, 2.9884e-07
1688466.1251, 2.9884e-07
1688638.3573, 2.9857e-07
1688810.6070, 2.9857e-07
1688982.8743, 2.9857e-07
1689155.1592, 2.9830e-07
1689327.4616, 2.9830e-07
1689499.7816, 2.9803e-07
1689672.1192, 2.9803e-07
1689844.4744, 2.9776e-07
1690016.8471, 2.9776e-07
1690189.2375, 2.9749e-07
1690361.6454, 2.9749e-07
1690534.0709, 2.9721e-07
1690706.5140, 2.9721e-07
1690878.9747, 2.9721e-07
1691051.4530, 2.9694e-07
1691223.9489, 2.9694e-07
1691396.4623, 2.9667e-07
1691568.9934, 2.9667e-07
1691741.5421, 2.9640e-07
1691914.1083, 2.9640e-07
1692086.6922, 2.9613e-07
1692259.2937, 2.9613e-07
1692431.9127, 2.9613e-07
1692604.5494, 2.9586e-07
1692777.2037, 2.9586e-07
1692949.8756, 2.9558e-07
1693122.5651, 2.9558e-07
1693295.2723, 2.9531e-07
1693467.9970, 2.9531e-07
1693640.7394, 2.9504e-07
1693813.4994, 2.9504e-07
1693986.2770, 2.9477e-07
1694159.0723, 2.9450e-07
1694331.8851, 2.9450e-07
1694504.7156, 2.9450e-07
1694677.5637, 2.9423e-07
1694850.4295, 2.9423e-07
1695023.3129, 2.9423e-07
1695196.2139, 2.9395e-07
1695369.1326, 2.9395e-07
1695542.0689, 2.9368e-07
1695715.0228, 2.9368e-07
1695887.9944, 2.9368e-07
1696060.9836, 2.9341e-07
1696233.9905, 2.9341e-07
1696407.0150, 2.9314e-07
1696580.0572, 2.9314e-07
1696753.1170, 2.9287e-07
1696926.1945, 2.9287e-07
1697099.2896, 2.9287e-07
1697272.4024, 2.9260e-07
1697445.5328, 2.9260e-07
1697618.6809, 2.9232e-07
1697791.8467, 2.9232e-07
1697965.0301, 2.9205e-07
1698138.2312, 2.9205e-07
1698311.4500, 2.9178e-07
1698484.6864, 2.9178e-07
1698657.9405, 2.9178e-07
1698831.2123, 2.9151e-07
1699004.5017, 2.9151e-07
1699177.8088, 2.9124e-07
1699351.1336, 2.9124e-07
1699524.4761, 2.9097e-07
1699697.8363, 2.9097e-07
1699871.2141, 2.9069e-07
1700044.6097, 2.9069e-07
1700218.0229, 2.9069e-07
1700391.4538, 2.9042e-07
1700564.9024, 2.9042e-07
1700738.3687, 2.9015e-07
1700911.8527, 2.9015e-07
1701085.3544, 2.8988e-07
1701258.8737, 2.8988e-07
1701432.4108, 2.8961e-07
1701605.9656, 2.8961e-07
1701779.5381, 2.8961e-07
1701953.1283, 2.8934e-07
1702126.7362, 2.8934e-07
1702300.3618, 2.8906e-07
1702474.0051, 2.8906e-07
1702647.6661, 2.8879e-07
1702821.3449, 2.8879e-07
1702995.0413, 2.8879e-07
1703168.7555, 2.8852e-07
1703342.4874, 2.8852e-07
1703516.2370, 2.8825e-07
1703690.0044, 2.8825e-07
1703863.7895, 2.8798e-07
1704037.5923, 2.8798e-07
1704211.4128, 2.8771e-07
1704385.2510, 2.8771e-07
1704559.1070, 2.8771e-07
1704732.9808, 2.8743e-07
1704906.8722, 2.8743e-07
1705080.7814, 2.8716e-07
1705254.7083, 2.8716e-07
1705428.6530, 2.8689e-07
1705602.6154, 2.8689e-07
1705776.5956, 2.8689e-07
1705950.5935, 2.8662e-07
1706124.6092, 2.8662e-07
1706298.6426, 2.8635e-07
1706472.6938, 2.8635e-07
1706646.7627, 2.8608e-07
1706820.8493, 2.8608e-07
1706994.9538, 2.8608e-07
1707169.0760, 2.8580e-07
1707343.2159, 2.8580e-07
1707517.3736, 2.8553e-07
1707691.5491, 2.8553e-07
1707865.7424, 2.8526e-07
1708039.9534, 2.8526e-07
1708214.1822, 2.8526e-07
1708388.4287, 2.8499e-07
1708562.6931, 2.8499e-07
1708736.9752, 2.8472e-07
1708911.2751, 2.8472e-07
1709085.5927, 2.8445e-07
1709259.9282, 2.8445e-07
1709434.2814, 2.8445e-07
1709608.6524, 2.8417e-07
1709783.0412, 2.8417e-07
1709957.4478, 2.8390e-07
1710131.8722, 2.8390e-07
1710306.3144, 2.8363e-07
1710480.7743, 2.8363e-07
1710655.2521, 2.8336e-07
1710829.7477, 2.8336e-07
1711004.2610, 2.8336e-07
1711178.7922, 2.8309e-07
1711353.3411, 2.8309e-07
1711527.9079, 2.8282e-07
1711702.4925, 2.8282e-07
1711877.0949, 2.8254e-07
1712051.7151, 2.8254e-07
1712226.3531, 2.8254e-07
1712401.0089, 2.8227e-07
1712575.6825, 2.8227e-07
1712750.3740, 2.8200e-07
1712925.0833, 2.8200e-07
1713099.8103, 2.8173e-07
1713274.5553, 2.8173e-07
1713449.3180, 2.8173e-07
1713624.0986, 2.8146e-07
1713798.8970, 2.8146e-07
1713973.7132, 2.8119e-07
1714148.5473, 2.8119e-07
1714323.3992, 2.8119e-07
1714498.2689, 2.8091e-07
1714673.1565, 2.8091e-07
1714848.0619, 2.8064e-07
1715022.9851, 2.8064e-07
1715197.9262, 2.8037e-07
1715372.8851, 2.8037e-07
1715547.8619, 2.8037e-07
1715722.8566, 2.8010e-07
1715897.8690, 2.8010e-07
1716072.8994, 2.7983e-07
1716247.9476, 2.7983e-07
1716423.0136, 2.7956e-07
1716598.0975, 2.7956e-07
1716773.1993, 2.7956e-07
1716948.3189, 2.7928e-07
1717123.4564, 2.7928e-07
1717298.6117, 2.7901e-07
1717473.7849, 2.7901e-07
1717648.9760, 2.7874e-07
1717824.1850, 2.7874e-07
1717999.4118, 2.7874e-07
1718174.6565, 2.7847e-07
1718349.9191, 2.7847e-07
1718525.1995, 2.7820e-07
1718700.4979, 2.7820e-07
1718875.8141, 2.7820e-07
1719051.1482, 2.7793e-07
1719226.5002, 2.7793e-07
1719401.8700, 2.7765e-07
1719577.2578, 2.7765e-07
1719752.6635, 2.7738e-07
1719928.0870, 2.7738e-07
1720103.5284, 2.7738e-07
1720278.9878, 2.7711e-07
1720454.4650, 2.7711e-07
1720629.9601, 2.7684e-07
1720805.4732, 2.7684e-07
1720981.0041, 2.7657e-07
1721156.5529, 2.7657e-07
1721332.1197, 2.7657e-07
1721507.7043, 2.7630e-07
1721683.3069, 2.7630e-07
1721858.9274, 2.7602e-07
1722034.5658, 2.7602e-07
1722210.2221, 2.7602e-07
1722385.8963, 2.7575e-07
1722561.5885, 2.7575e-07
1722737.2985, 2.7548e-07
1722913.0265, 2.7548e-07
1723088.7724, 2.7521e-07
1723264.5363, 2.7521e-07
1723440.3180, 2.7521e-07
1723616.1177, 2.7494e-07
1723791.9354, 2.7494e-07
1723967.7709, 2.7467e-07
1724143.6245, 2.7467e-07
1724319.4959, 2.7467e-07
1724495.3853, 2.7439e-07
1724671.2926, 2.7439e-07
1724847.2179, 2.7412e-07
1725023.1611, 2.7412e-07
1725199.1222, 2.7385e-07
1725375.1014, 2.7385e-07
1725551.0984, 2.7385e-07
1725727.1134, 2.7358e-07
1725903.1464, 2.7358e-07
1726079.1973, 2.7331e-07
1726255.2662, 2.7331e-07
1726431.3530, 2.7331e-07
1726607.4578, 2.7304e-07
1726783.5806, 2.7304e-07
1726959.7213, 2.7276e-07
1727135.8800, 2.7276e-07
1727312.0567, 2.7276e-07
1727488.2514, 2.7249e-07
1727664.4640, 2.7249e-07
1727840.6945, 2.7222e-07
1728016.9431, 2.7222e-07
1728193.2097, 2.7195e-07
1728369.4942, 2.7195e-07
1728545.7967, 2.7195e-07
1728722.1172, 2.7168e-07
1728898.4556, 2.7162e-07
1729074.8121, 2.7151e-07
1729251.1865, 2.7141e-07
1729427.5790, 2.7130e-07
1729603.9894, 2.7119e-07
1729780.4179, 2.7105e-07
1729956.8643, 2.7094e-07
1730133.3287, 2.7083e-07
1730309.8111, 2.7073e-07
1730486.3115, 2.7062e-07
1730662.8300, 2.7051e-07
1730839.3664, 2.7040e-07
1731015.9209, 2.7029e-07
1731192.4933, 2.7018e-07
1731369.0838, 2.7007e-07
1731545.6922, 2.6994e-07
1731722.3187, 2.6983e-07
1731898.9632, 2.6972e-07
1732075.6258, 2.6961e-07
1732252.3063, 2.6950e-07
1732429.0049, 2.6939e-07
1732605.7215, 2.6929e-07
1732782.4561, 2.6918e-07
1732959.2088, 2.6907e-07
1733135.9794, 2.6896e-07
1733312.7681, 2.6885e-07
1733489.5749, 2.6874e-07
1733666.3997, 2.6863e-07
1733843.2425, 2.6850e-07
1734020.1033, 2.6839e-07
1734196.9822, 2.6828e-07
1734373.8792, 2.6817e-07
1734550.7941, 2.6806e-07
1734727.7272, 2.6796e-07
1734904.6782, 2.6785e-07
1735081.6474, 2.6774e-07
1735258.6345, 2.6763e-07
1735435.6398, 2.6752e-07
1735612.6631, 2.6741e-07
1735789.7044, 2.6730e-07
1735966.7638, 2.6719e-07
1736143.8413, 2.6709e-07
1736320.9368, 2.6698e-07
1736498.0504, 2.6687e-07
1736675.1821, 2.6676e-07
1736852.3318, 2.6665e-07
1737029.4996, 2.6654e-07
1737206.6854, 2.6643e-07
1737383.8894, 2.6632e-07
1737561.1114, 2.6619e-07
1737738.3515, 2.6608e-07
1737915.6097, 2.6597e-07
1738092.8859, 2.6586e-07
1738270.1803, 2.6575e-07
1738447.4927, 2.6565e-07
1738624.8232, 2.6554e-07
1738802.1718, 2.6543e-07
1738979.5385, 2.6532e-07
1739156.9233, 2.6521e-07
1739334.3261, 2.6510e-07
1739511.7471, 2.6499e-07
1739689.1862, 2.6489e-07
1739866.6434, 2.6478e-07
1740044.1186, 2.6467e-07
1740221.6120, 2.6456e-07
1740399.1235, 2.6445e-07
1740576.6531, 2.6434e-07
1740754.2008, 2.6423e-07
1740931.7666, 2.6412e-07
1741109.3505, 2.6402e-07
1741286.9525, 2.6391e-07
1741464.5727, 2.6380e-07
1741642.2109, 2.6369e-07
1741819.8673, 2.6358e-07
1741997.5418, 2.6347e-07
1742175.2345, 2.6336e-07
1742352.9452, 2.6326e-07
1742530.6741, 2.6315e-07
1742708.4211, 2.6304e-07
1742886.1863, 2.6293e-07
1743063.9696, 2.6282e-07
1743241.7710, 2.6271e-07
1743419.5905, 2.6260e-07
1743597.4282, 2.6249e-07
1743775.2841, 2.6239e-07
1743953.1580, 2.6228e-07
1744131.0501, 2.6217e-07
1744308.9604, 2.6209e-07
1744486.8888, 2.6198e-07
1744664.8354, 2.6187e-07
1744842.8001, 2.6176e-07
1745020.7830, 2.6165e-07
1745198.7840, 2.6154e-07
1745376.8031, 2.6143e-07
1745554.8405, 2.6133e-07
1745732.8960, 2.6122e-07
1745910.9696, 2.6111e-07
1746089.0615, 2.6100e-07
1746267.1715, 2.6089e-07
1746445.2996, 2.6078e-07
1746623.4459, 2.6067e-07
1746801.6104, 2.6057e-07
1746979.7931, 2.6046e-07
1747157.9940, 2.6035e-07
1747336.2130, 2.6024e-07
1747514.4502, 2.6013e-07
1747692.7056, 2.6002e-07
1747870.9791, 2.5991e-07
1748049.2709, 2.5983e-07
1748227.5808, 2.5972e-07
1748405.9090, 2.5961e-07
1748584.2553, 2.5951e-07
1748762.6198, 2.5940e-07
1748941.0025, 2.5929e-07
1749119.4034, 2.5918e-07
1749297.8225, 2.5907e-07
1749476.2598, 2.5896e-07
1749654.7153, 2.5885e-07
1749833.1890, 2.5875e-07
1750011.6809, 2.5864e-07
1750190.1910, 2.5853e-07
1750368.7194, 2.5845e-07
1750547.2659, 2.5834e-07
1750725.8307, 2.5823e-07
1750904.4136, 2.5812e-07
1751083.0148, 2.5801e-07
1751261.6342, 2.5790e-07
1751440.2718, 2.5779e-07
1751618.9277, 2.5769e-07
1751797.6017, 2.5758e-07
1751976.2940, 2.5747e-07
1752155.0045, 2.5736e-07
1752333.7333, 2.5728e-07
1752512.4803, 2.5717e-07
1752691.2455, 2.5706e-07
1752870.0289, 2.5695e-07
1753048.8306, 2.5684e-07
1753227.6505, 2.5673e-07
1753406.4887, 2.5663e-07
1753585.3451, 2.5652e-07
1753764.2197, 2.5641e-07
1753943.1126, 2.5633e-07
1754122.0238, 2.5622e-07
1754300.9532, 2.5611e-07
1754479.9008, 2.5600e-07
1754658.8667, 2.5589e-07
1754837.8509, 2.5578e-07
1755016.8533, 2.5568e-07
1755195.8739, 2.5557e-07
1755374.9129, 2.5549e-07
1755553.9701, 2.5538e-07
1755733.0455, 2.5527e-07
1755912.1392, 2.5516e-07
1756091.2512, 2.5505e-07
1756270.3815, 2.5494e-07
1756449.5300, 2.5483e-07
1756628.6968, 2.5475e-07
1756807.8819, 2.5464e-07
1756987.0853, 2.5453e-07
1757166.3069, 2.5443e-07
1757345.5469, 2.5432e-07
1757524.8051, 2.5421e-07
1757704.0816, 2.5410e-07
1757883.3763, 2.5402e-07
1758062.6894, 2.5391e-07
1758242.0208, 2.5380e-07
1758421.3704, 2.5369e-07
1758600.7384, 2.5358e-07
1758780.1246, 2.5347e-07
1758959.5292, 2.5339e-07
1759138.9520, 2.5328e-07
1759318.3932, 2.5318e-07
1759497.8526, 2.5307e-07
1759677.3304, 2.5296e-07
1759856.8264, 2.5285e-07
1760036.3408, 2.5277e-07
1760215.8735, 2.5266e-07
1760395.4245, 2.5255e-07
1760574.9938, 2.5244e-07
1760754.5814, 2.5233e-07
1760934.1874, 2.5222e-07
1761113.8116, 2.5214e-07
1761293.4542, 2.5203e-07
1761473.1151, 2.5193e-07
1761652.7944, 2.5182e-07
1761832.4919, 2.5171e-07
1762012.2078, 2.5163e-07
1762191.9421, 2.5152e-07
1762371.6946, 2.5141e-07
1762551.4655, 2.5130e-07
1762731.2548, 2.5119e-07
1762911.0624, 2.5111e-07
1763090.8883, 2.5100e-07
1763270.7325, 2.5089e-07
1763450.5952, 2.5079e-07
1763630.4761, 2.5068e-07
1763810.3754, 2.5059e-07
1763990.2931, 2.5049e-07
1764170.2291, 2.5038e-07
1764350.1834, 2.5027e-07
1764530.1561, 2.5016e-07
1764710.1472, 2.5008e-07
1764890.1567, 2.4997e-07
1765070.1845, 2.4986e-07
1765250.2306, 2.4975e-07
1765430.2951, 2.4964e-07
1765610.3780, 2.4956e-07
1765790.4793, 2.4945e-07
1765970.5989, 2.4935e-07
1766150.7369, 2.4924e-07
1766330.8933, 2.4916e-07
1766511.0681, 2.4905e-07
1766691.2612, 2.4894e-07
1766871.4727, 2.4883e-07
1767051.7026, 2.4875e-07
1767231.9509, 2.4864e-07
1767412.2176, 2.4853e-07
1767592.5027, 2.4842e-07
1767772.8061, 2.4831e-07
1767953.1280, 2.4823e-07
1768133.4682, 2.4812e-07
1768313.8268, 2.4801e-07
1768494.2039, 2.4791e-07
1768674.5993, 2.4782e-07
1768855.0131, 2.4772e-07
1769035.4453, 2.4761e-07
1769215.8960, 2.4750e-07
1769396.3650, 2.4742e-07
1769576.8525, 2.4731e-07
1769757.3583, 2.4720e-07
1769937.8826, 2.4709e-07
1770118.4253, 2.4701e-07
1770298.9864, 2.4690e-07
