Wavelength,Flux
0.12183000488281251,0.0
0.12194000244140625,0.0
0.12205999755859376,0.0
0.12218000488281251,0.0
0.1223,0.0
0.1224199951171875,0.0
0.1225300048828125,0.0
0.12265000000000001,0.0
0.1227699951171875,0.0
0.12289000244140626,0.0
0.12300000000000001,2.8810455757199982e-11
0.1231199951171875,3.784102892145924e-11
0.12324000244140626,6.517656553350903e-11
0.12335999755859375,5.398177738147325e-11
0.12348000488281251,5.662476043610809e-11
0.12359000244140625,3.6127972141697384e-11
0.12370999755859376,3.1754366497382946e-11
0.12383000488281251,8.454448252592783e-11
0.12395,1.14692658148563e-10
0.12406999511718751,8.428707037877459e-11
0.1241800048828125,1.3200679438440943e-10
0.12430000000000001,1.6233109301211357e-10
0.1244199951171875,8.211135243962886e-11
0.12454000244140626,5.626389978918844e-11
0.12465999755859375,7.558166592591675e-11
0.1247699951171875,9.284949198384851e-11
0.12489000244140626,1.1445928926878679e-10
0.12500999755859377,1.76236539251029e-10
0.1251300048828125,2.1128856997343348e-10
0.12525,2.286090899916715e-10
0.12535999755859376,2.56227206119064e-10
0.1254800048828125,2.7724109119553475e-10
0.12560000000000002,3.0940697226533587e-10
0.1257199951171875,3.100215084650415e-10
0.12584000244140625,3.1672828249007523e-10
0.12595,3.044771379467903e-10
0.1260699951171875,3.449543706235403e-10
0.12619000244140627,5.559874782790075e-10
0.12630999755859376,5.965870575330712e-10
0.1264300048828125,5.550390702602215e-10
0.12654000244140626,6.561538534732847e-10
0.12665999755859375,7.635729826205306e-10
0.12678000488281252,1.0447155363024763e-09
0.1269,1.240404334801326e-09
0.1270199951171875,1.2223935197397395e-09
0.1271300048828125,1.2780557723246488e-09
0.12725,1.2262958426489945e-09
0.1273699951171875,1.109281444477972e-09
0.12749000244140626,1.0670094807707642e-09
0.12760999755859376,1.1531116062002411e-09
0.1277199951171875,1.3528272946317088e-09
0.12784000244140625,1.564068874415625e-09
0.12795999755859375,1.8226334885795836e-09
0.12808000488281251,2.1169794806041864e-09
0.1282,2.3209580923833073e-09
0.12830999755859376,2.4409212429077343e-09
0.1284300048828125,2.3685804428907886e-09
0.12855,2.1859369869758893e-09
0.12866999511718752,2.1338670830317596e-09
0.12879000244140626,2.1335331279459524e-09
0.12890000000000001,2.3418080807857677e-09
0.1290199951171875,2.5726900609868153e-09
0.12914000244140625,2.762943873690915e-09
0.12925999755859377,2.9610500718035837e-09
0.1293800048828125,3.0530387107319257e-09
0.12949000244140627,3.1155729107723573e-09
0.12960999755859376,3.0961284647190723e-09
0.1297300048828125,3.0186055877123863e-09
0.12985,2.8637372473383493e-09
0.12996999511718751,2.6503432781765923e-09
0.13008000488281252,2.2272388378041796e-09
0.1302,1.995882792371617e-09
0.1303199951171875,2.008787358676045e-09
0.13044000244140624,2.048414771138596e-09
0.13055999755859377,2.0434047787176723e-09
0.1306699951171875,2.12471440441675e-09
0.13079000244140626,2.1840440567189034e-09
0.13090999755859375,2.1836412678055694e-09
0.1310300048828125,2.4158808287211286e-09
0.13115000000000002,2.8151545539145673e-09
0.13125999755859374,3.287209393576518e-09
0.1313800048828125,3.740519449735302e-09
0.1315,4.06372002714761e-09
0.1316199951171875,4.173178247413034e-09
0.1317300048828125,4.2457775073501125e-09
0.13185,4.390610541804563e-09
0.13196999511718752,4.503446504600106e-09
0.13209000244140626,4.5005599247360806e-09
0.13220999755859375,4.39337233260062e-09
0.1323199951171875,4.3920596048963034e-09
0.13244000244140625,4.220179317115935e-09
0.13255999755859377,4.218201787864473e-09
0.1326800048828125,4.24690949074602e-09
0.1328,4.243988271923627e-09
0.13290999755859376,4.168093425960251e-09
0.1330300048828125,4.286047516899316e-09
0.13315000000000002,3.952985050403868e-09
0.1332699951171875,3.5967788747370832e-09
0.13339000244140625,3.4592608777472833e-09
0.1335,3.770094014754477e-09
0.1336199951171875,4.202225234450907e-09
0.13374000244140627,4.942339426605713e-09
0.13385999755859376,5.368030464580897e-09
0.1339800048828125,5.55900259158193e-09
0.13409000244140626,5.624822829730647e-09
0.13420999755859375,5.605609310066484e-09
0.1343300048828125,5.778967082648023e-09
0.13445000000000001,5.590551577228098e-09
0.1345699951171875,5.606017428050336e-09
0.1346800048828125,5.545279346819143e-09
0.1348,5.496412658345662e-09
0.1349199951171875,5.377311929066764e-09
0.13504000244140626,5.115174950276469e-09
0.13515999755859376,4.921237639621268e-09
0.1352699951171875,4.680476894947105e-09
0.13539000244140625,4.651127483157325e-09
0.13550999755859375,4.528198704889519e-09
0.13563000488281252,4.593135649599844e-09
0.13575,4.729138858294846e-09
0.13585999755859376,5.084741072636234e-09
0.1359800048828125,5.140476044829256e-09
0.1361,5.010172277053471e-09
0.13621999511718752,5.134888070301713e-09
0.13634000244140626,5.074312081632115e-09
0.13645000000000002,5.0046726762786875e-09
0.1365699951171875,5.118172552442957e-09
0.13669000244140625,5.133473202079131e-09
0.13680999755859374,5.064010988320433e-09
0.1369300048828125,5.144151771219185e-09
0.13704000244140627,5.267981162404567e-09
0.13715999755859376,5.296002747456896e-09
0.1372800048828125,5.441906036907085e-09
0.1374,5.6711382256935394e-09
0.13751999511718752,5.75101699595848e-09
0.13763000488281252,5.627407873021184e-09
0.13775,5.536870517630632e-09
0.1378699951171875,5.636420219445881e-09
0.13799000244140625,5.4098836521632165e-09
0.13810999755859377,5.3417466006067116e-09
0.1382199951171875,5.708330252929272e-09
0.13834000244140626,5.710997452723632e-09
0.13845999755859376,5.554865012413757e-09
0.1385800048828125,5.522582391392916e-09
0.13870000000000002,5.557649895848726e-09
0.13880999755859375,5.7179643242477596e-09
0.1389300048828125,5.692279980706871e-09
0.13905,5.704404060224988e-09
0.1391699951171875,5.622181387110459e-09
0.13929000244140627,5.5204694149324496e-09
0.1394,5.4465481014176476e-09
0.13951999511718752,5.457545082521165e-09
0.13964000244140626,5.363064214947144e-09
0.13975999755859375,5.244233491907835e-09
0.13988000488281252,5.3945088396289975e-09
0.13999000244140625,5.691873194990649e-09
0.14010999755859377,5.74740344205793e-09
0.1402300048828125,5.755906418158929e-09
0.14035,5.786952250730337e-09
0.1404699951171875,5.9319065215390765e-09
0.1405800048828125,6.252007800355841e-09
0.14070000000000002,6.2199121408923475e-09
0.1408199951171875,5.9720717260347556e-09
0.14094000244140625,5.86096149390869e-09
0.14105,5.8902189792320314e-09
0.1411699951171875,6.000023589081138e-09
0.14129000244140627,6.2589191607287376e-09
0.14140999755859376,6.33082564149845e-09
0.1415300048828125,6.246980710500338e-09
0.14164000244140626,6.544721653511942e-09
0.14175999755859375,6.503574567773285e-09
0.1418800048828125,6.4933924903698426e-09
0.14200000000000002,6.514165207249789e-09
0.1421199951171875,6.471939428820406e-09
0.1422300048828125,6.4981433567368185e-09
0.14235,6.606891478355692e-09
0.1424699951171875,6.675479280460195e-09
0.14259000244140627,6.684691911118534e-09
0.14270999755859376,6.70552680048786e-09
0.14281999511718751,6.439092370413846e-09
0.14294000244140626,6.1494769276748684e-09
0.14305999755859375,5.973859629193612e-09
0.14318000488281252,5.734566599358004e-09
0.1433,5.885918419323843e-09
0.14340999755859377,6.215508996376684e-09
0.1435300048828125,6.115488559998994e-09
0.14365,6.359484050477704e-09
0.1437699951171875,6.631263982370683e-09
0.14389000244140626,6.422607334855002e-09
0.14400000000000002,6.630425986031696e-09
0.1441199951171875,6.7522685220922085e-09
0.14424000244140625,6.622603354600187e-09
0.14435999755859374,6.679207409376886e-09
0.1444800048828125,6.841915034527801e-09
0.14459000244140627,7.00695101940596e-09
0.14470999755859376,7.19153270267725e-09
0.1448300048828125,7.162650028647022e-09
0.14495,7.2406183271311875e-09
0.14506999511718752,7.2284569441194435e-09
0.14518000488281252,7.246287569984133e-09
0.1453,7.2496577629976855e-09
0.1454199951171875,7.216260922149331e-09
0.14554000244140625,7.2093708780585075e-09
0.14565999755859377,7.205525065501206e-09
0.1457699951171875,7.204787877412855e-09
0.14589000244140626,6.987589618034917e-09
0.14600999755859376,6.923758899546328e-09
0.1461300048828125,7.132510138063708e-09
0.14625000000000002,6.927002083045863e-09
0.14635999755859375,6.620909154264609e-09
0.14648000488281251,6.4751861650336195e-09
0.1466,6.67439792323421e-09
0.1467199951171875,6.673513741617398e-09
0.14684000244140627,6.469592861435558e-09
0.14695,6.470223468113545e-09
0.14706999511718752,6.428610976882965e-09
0.14719000244140626,6.208614511393762e-09
0.14730999755859375,6.268461749669996e-09
0.14743000488281252,6.386760453835905e-09
0.14754000244140625,6.62848975707675e-09
0.14765999755859377,6.868226876122208e-09
0.1477800048828125,6.92085100340023e-09
0.1479,6.677374653207835e-09
0.1480199951171875,6.450164402593828e-09
0.1481300048828125,6.515552097852151e-09
0.14825000000000002,6.511855943358569e-09
0.14836999511718751,6.47823483745924e-09
0.14849000244140625,6.704540034263573e-09
0.14860999755859375,7.068455154524145e-09
0.1487199951171875,7.4214647760584285e-09
0.14884000244140624,7.448574645962935e-09
0.14895999755859377,7.15907111370484e-09
0.1490800048828125,6.918979611469922e-09
0.1492,6.899824711581459e-09
0.14930999755859375,6.9514962675043535e-09
0.1494300048828125,7.030072080027594e-09
0.14955000000000002,7.357060738399923e-09
0.1496699951171875,7.83146436589277e-09
0.1497800048828125,7.935213375276362e-09
0.1499,7.874039198441096e-09
0.1500199951171875,7.860291972860978e-09
0.15014000244140627,7.769902055088096e-09
0.15025999755859376,7.69228947206102e-09
0.15036999511718752,7.605252427822506e-09
0.15049000244140626,7.326915074656881e-09
0.15060999755859375,7.049210548615292e-09
0.15073000488281252,6.717264522393407e-09
0.15085,6.553268150355507e-09
0.15095999755859377,6.472989255712491e-09
0.1510800048828125,6.439363708921064e-09
0.1512,6.613481318140657e-09
0.1513199951171875,6.836361254869416e-09
0.15144000244140626,6.955815479159355e-09
0.15155000000000002,7.07311809122757e-09
0.1516699951171875,7.135708912642258e-09
0.15179000244140625,7.297630055802529e-09
0.15190999755859375,7.689749281780678e-09
0.15203000488281251,7.779028088350515e-09
0.15214000244140627,7.4293788898671664e-09
0.15225999755859376,7.2772974313295435e-09
0.1523800048828125,7.142626934353302e-09
0.1525,6.893124737672451e-09
0.15261999511718752,6.845968680835313e-09
0.15273000488281252,6.802398200278503e-09
0.15285,6.6879612958814505e-09
0.1529699951171875,6.944996577828988e-09
0.15309000244140625,6.909930405640807e-09
0.15320999755859377,6.625707538177039e-09
0.1533199951171875,6.6272138887768506e-09
0.15344000244140626,6.802062024746647e-09
0.15355999755859376,7.19956094741292e-09
0.1536800048828125,7.2720460764230666e-09
0.15380000000000002,7.354648445812018e-09
0.15390999755859375,7.495435383475524e-09
0.15403000488281252,7.370631216474521e-09
0.15415,7.2006129947510544e-09
0.1542699951171875,7.214413511036355e-09
0.15439000244140627,7.2544943385821625e-09
0.1545,7.12957071158371e-09
0.15461999511718752,7.1093970710478516e-09
0.15474000244140626,7.4151085271978445e-09
0.15485999755859375,7.514525890428558e-09
0.1549800048828125,7.376420363414127e-09
0.15509000244140625,7.1527552769623526e-09
0.15520999755859377,7.186130801528634e-09
0.1553300048828125,7.210213315289593e-09
0.15545,7.1119976574607335e-09
0.1555699951171875,6.8222507643156405e-09
0.1556800048828125,6.5069607479983915e-09
0.1558,6.4200755822696465e-09
0.15591999511718752,6.379324180016965e-09
0.15604000244140626,6.39166231053423e-09
0.15615999755859375,6.653320117067096e-09
0.1562699951171875,6.822676645867887e-09
0.15639000244140625,6.889479653438002e-09
0.15650999755859377,7.190766204701049e-09
0.1566300048828125,7.319037820252561e-09
0.15675,7.26614191037811e-09
0.15685999755859376,7.01915370271422e-09
0.1569800048828125,6.778102523696816e-09
0.15710000000000002,6.88382906233187e-09
0.1572199951171875,6.866085477952311e-09
0.15734000244140625,6.818457798374311e-09
0.15745,6.95011337370488e-09
0.1575699951171875,6.9920051970484565e-09
0.15769000244140627,7.15225922931495e-09
0.15780999755859376,7.352293440732183e-09
0.1579300048828125,7.45430739357289e-09
0.15804000244140626,7.4288721840787275e-09
0.15815999755859375,7.469004970062088e-09
0.15828000488281252,7.383019084983289e-09
0.1584,7.3437416148181e-09
0.15850999755859377,7.401964374764702e-09
0.1586300048828125,7.295930082307223e-09
0.15875,7.315849703815047e-09
0.1588699951171875,7.287297432156947e-09
0.15899000244140626,7.291787174068531e-09
0.15910000000000002,7.285613889962406e-09
0.1592199951171875,7.07134173438817e-09
0.15934000244140625,7.1483481356438006e-09
0.15945999755859375,7.221349296315793e-09
0.15958000488281252,7.2493229197334585e-09
0.15969000244140627,7.325210660269477e-09
0.15980999755859376,7.303903259980871e-09
0.1599300048828125,7.164185689134683e-09
0.16005,7.144923763746647e-09
0.16016999511718752,7.1321117900424724e-09
0.16028000488281252,6.93421009501094e-09
0.16040000000000001,7.060881213050152e-09
0.1605199951171875,7.1292949321843935e-09
0.16064000244140625,7.192671347411306e-09
0.16075999755859377,7.187663353391827e-09
0.1608699951171875,7.2474541923384095e-09
0.16099000244140627,7.263580847904905e-09
0.16110999755859376,7.192306306080809e-09
0.1612300048828125,7.200161356024637e-09
0.16135000000000002,7.303229576649528e-09
0.16145999755859375,7.251703681987465e-09
0.16158000488281252,7.4080732659354e-09
0.1617,7.366811605180601e-09
0.1618199951171875,7.250580580375754e-09
0.16194000244140624,7.222101583437279e-09
0.16205,7.3575807668646576e-09
0.16216999511718752,7.43866879204802e-09
0.16229000244140626,7.392742862322166e-09
0.16240999755859375,7.285314129745757e-09
0.1625300048828125,7.211817809604781e-09
0.16264000244140625,7.239399302250149e-09
0.16275999755859374,7.215889219480687e-09
0.1628800048828125,7.146744085417822e-09
0.163,7.156358172721866e-09
0.1631199951171875,7.159940640377727e-09
0.1632300048828125,7.090973141998802e-09
0.16335,7.080339869958152e-09
0.16346999511718752,7.25980342508592e-09
0.16359000244140626,7.224119524806838e-09
0.16370999755859375,7.08431580065394e-09
0.1638199951171875,7.3086039442671336e-09
0.16394000244140625,7.315439365385146e-09
0.16405999755859377,7.106581545457402e-09
0.1641800048828125,7.136065960366977e-09
0.1643,7.182454631049495e-09
0.16440999755859376,7.151604197730421e-09
0.1645300048828125,7.288476933098309e-09
0.16465000000000002,7.346647734607359e-09
0.1647699951171875,7.26252791238835e-09
0.16489000244140625,7.199301155225157e-09
0.165,7.107103350278976e-09
0.1651199951171875,6.903280169723303e-09
0.16524000244140627,6.645879846445268e-09
0.16535999755859376,6.372889327366238e-09
0.1654800048828125,5.822991422377299e-09
0.16559000244140626,5.4607887101099095e-09
0.16570999755859375,5.630550692359293e-09
0.16583000488281252,5.9256421991449315e-09
0.16595000000000001,6.345823866382716e-09
0.1660699951171875,6.414827780076848e-09
0.1661800048828125,6.422022025276419e-09
0.1663,6.526134743722878e-09
0.1664199951171875,7.0833716669937985e-09
0.16654000244140627,7.015676928290304e-09
0.16665999755859376,6.772084670814138e-09
0.16676999511718751,6.666211582739834e-09
0.16689000244140625,6.6267755727267286e-09
0.16700999755859375,6.4723102433106305e-09
0.16713000488281252,6.5177894192913755e-09
0.16725,6.598297019877464e-09
0.16735999755859376,6.50495124432382e-09
0.1674800048828125,6.651833306392518e-09
0.1676115356,6.900299887035999e-09
0.1677486328,6.998300161598081e-09
0.16788574220000002,6.942900032669286e-09
0.1680228516,7.013900127361694e-09
0.16815996090000002,7.103400090358036e-09
0.1682970703,7.0692998122012796e-09
0.16843417970000002,6.9768000265924e-09
0.1685712891,6.802800101013418e-09
0.16870839840000001,6.767499893811646e-09
0.16884552000000003,6.856999856807988e-09
0.1689826294,6.845500166718921e-09
0.169119751,6.771200045108117e-09
0.1692568726,6.726600165762875e-09
0.16939399410000003,6.661299956078892e-09
0.1695311157,6.585600065278641e-09
0.16966823730000002,6.5268999094314495e-09
0.1698053589,6.635899829632308e-09
0.1699424927,6.680100028688685e-09
0.17007961430000001,6.6033001289156346e-09
0.17021674800000003,6.528800167160398e-09
0.1703538818,6.547800079914623e-09
0.1704910156,6.5829999229549685e-09
0.1706281494,6.502499871885448e-09
0.1707652832,6.4139000777174715e-09
0.170902417,6.475899816393849e-09
0.17103955080000002,6.5532002047064e-09
0.1711766968,6.558200205120102e-09
0.1713138428,6.563699805894885e-09
0.1714509766,6.557200116219519e-09
0.1715881226,6.61990018357983e-09
0.1717252686,6.548099840131272e-09
0.1718624146,6.385899808947215e-09
0.1719995605,6.245500117074698e-09
0.1721367188,6.348999992411564e-09
0.1722738647,6.431899901571114e-09
0.1724110107,6.284500031483731e-09
0.1725481689,6.177800049300686e-09
0.1726853271,6.450699974180907e-09
0.1728224854,6.637300042910965e-09
0.17295964360000002,6.614400138715837e-09
0.1730968018,6.435899813084234e-09
0.17323396000000002,6.391700058117067e-09
0.1733711182,6.383599870929402e-09
0.1735082886,6.44450004472219e-09
0.1736454468,6.4683001177456845e-09
0.17378261720000002,6.507899996677224e-09
0.17391978760000001,6.650000106134257e-09
0.1740569458,6.533699803412674e-09
0.17419411620000003,6.408200192709046e-09
0.1743312866,6.426600140940764e-09
0.1744684692,6.387700146603947e-09
0.1746056396,6.376000172281238e-09
0.1747428101,6.392200102567358e-09
0.17487999270000001,6.451299938703414e-09
0.17501717530000002,6.4995000492729105e-09
0.17515434570000002,6.505500138587195e-09
0.1752915283,6.614799819004702e-09
0.1754287109,6.765899840388556e-09
0.17556589360000002,6.859400158987228e-09
0.17570307620000003,6.770399796351967e-09
0.17584027100000002,6.624900183993532e-09
0.1759774536,6.361799975707072e-09
0.1761146362,6.262399931955542e-09
0.1762518311,6.288900067374925e-09
